snapped_at,price,market_cap,total_volume
2016-06-20 00:00:00 UTC,734.16 ,11512940800.44 ,1274257070.73 
2016-06-21 00:00:00 UTC,665.00 ,10430819686.12 ,2616450204.70 
2016-06-22 00:00:00 UTC,591.90 ,9286122276.00 ,2116429838.32 
2016-06-23 00:00:00 UTC,623.21 ,9779539536.75 ,2950728708.76 
2016-06-24 00:00:00 UTC,661.42 ,10381264326.28 ,2819565196.65 
2016-06-25 00:00:00 UTC,666.06 ,10456807082.24 ,2165368588.88 
2016-06-26 00:00:00 UTC,629.31 ,9882102246.55 ,1973414929.57 
2016-06-27 00:00:00 UTC,648.30 ,10182702232.50 ,1893446210.55 
2016-06-28 00:00:00 UTC,646.84 ,10162291635.80 ,1557753994.64 
2016-06-29 00:00:00 UTC,637.44 ,10016780633.55 ,1478192305.74 
2016-06-30 00:00:00 UTC,671.62 ,10556309174.40 ,1557452114.66 
2016-07-01 00:00:00 UTC,677.71 ,10654888849.00 ,1520646626.32 
2016-07-02 00:00:00 UTC,693.05 ,10897332418.60 ,1369565986.22 
2016-07-03 00:00:00 UTC,664.75 ,10456041581.34 ,1980745475.19 
2016-07-04 00:00:00 UTC,678.70 ,10678148801.86 ,1647219062.91 
2016-07-05 00:00:00 UTC,667.53 ,10504760879.50 ,1363651288.99 
2016-07-06 00:00:00 UTC,675.92 ,10639167835.70 ,1193299157.94 
2016-07-07 00:00:00 UTC,638.62 ,10054273625.00 ,2122556832.56 
2016-07-08 00:00:00 UTC,665.74 ,10483645176.39 ,1407424927.23 
2016-07-09 00:00:00 UTC,653.87 ,10298813661.94 ,1734638027.02 
2016-07-10 00:00:00 UTC,650.32 ,10244077501.14 ,1043956725.04 
2016-07-11 00:00:00 UTC,649.07 ,10225531860.96 ,969355597.14 
2016-07-12 00:00:00 UTC,670.95 ,10571303711.86 ,1085661832.40 
2016-07-13 00:00:00 UTC,658.15 ,10370703851.40 ,930971250.74 
2016-07-14 00:00:00 UTC,659.58 ,10394281928.74 ,907126119.14 
2016-07-15 00:00:00 UTC,665.69 ,10491679653.24 ,915530669.95 
2016-07-16 00:00:00 UTC,663.50 ,10458476976.56 ,583921219.97 
2016-07-17 00:00:00 UTC,678.39 ,10694420116.41 ,878701509.44 
2016-07-18 00:00:00 UTC,674.79 ,10638777020.12 ,951136967.97 
2016-07-19 00:00:00 UTC,674.56 ,10636194258.17 ,721148317.69 
2016-07-20 00:00:00 UTC,670.89 ,10579131342.28 ,718486386.08 
2016-07-21 00:00:00 UTC,665.36 ,10493517598.78 ,651736587.51 
2016-07-22 00:00:00 UTC,651.09 ,10269410781.96 ,744993482.37 
2016-07-23 00:00:00 UTC,655.42 ,10338768243.22 ,749951409.47 
2016-07-24 00:00:00 UTC,660.85 ,10425364936.56 ,628152931.62 
2016-07-25 00:00:00 UTC,654.52 ,10326505495.91 ,571897923.67 
2016-07-26 00:00:00 UTC,651.31 ,10276898043.72 ,704328935.72 
2016-07-27 00:00:00 UTC,655.62 ,10345876482.26 ,701731382.90 
2016-07-28 00:00:00 UTC,655.89 ,10351218168.47 ,590272472.78 
2016-07-29 00:00:00 UTC,657.34 ,10375300169.23 ,498459288.32 
2016-07-30 00:00:00 UTC,654.55 ,10332176091.14 ,381261251.18 
2016-07-31 00:00:00 UTC,623.75 ,9847086965.69 ,1034681070.14 
2016-08-01 00:00:00 UTC,605.75 ,9564059424.40 ,1099193368.90 
2016-08-02 00:00:00 UTC,517.13 ,8165924598.99 ,1868906086.67 
2016-08-03 00:00:00 UTC,567.38 ,8960483430.83 ,2497221230.71 
2016-08-04 00:00:00 UTC,576.60 ,9107192616.43 ,1656264326.96 
2016-08-05 00:00:00 UTC,576.03 ,9099338658.92 ,730357921.46 
2016-08-06 00:00:00 UTC,587.63 ,9283768001.28 ,781499291.62 
2016-08-07 00:00:00 UTC,592.67 ,9364319558.91 ,1119146426.82 
2016-08-08 00:00:00 UTC,590.71 ,9334500359.10 ,732938493.49 
2016-08-09 00:00:00 UTC,585.30 ,9249860835.69 ,764158462.48 
2016-08-10 00:00:00 UTC,592.27 ,9361030948.52 ,787203551.08 
2016-08-11 00:00:00 UTC,587.61 ,9288488901.62 ,332761748.88 
2016-08-12 00:00:00 UTC,586.53 ,9272434001.04 ,332148000.22 
2016-08-13 00:00:00 UTC,584.47 ,9241013898.48 ,528917329.61 
2016-08-14 00:00:00 UTC,570.74 ,9024984099.86 ,800709328.02 
2016-08-15 00:00:00 UTC,567.73 ,8978508769.86 ,689576137.50 
2016-08-16 00:00:00 UTC,578.22 ,9145336947.42 ,665471810.68 
2016-08-17 00:00:00 UTC,571.46 ,9039235990.70 ,509828615.06 
2016-08-18 00:00:00 UTC,572.27 ,9053050627.42 ,448162729.68 
2016-08-19 00:00:00 UTC,573.49 ,9073411771.82 ,404401760.59 
2016-08-20 00:00:00 UTC,581.95 ,9208301151.71 ,449090940.59 
2016-08-21 00:00:00 UTC,580.59 ,9187908144.20 ,397848571.06 
2016-08-22 00:00:00 UTC,585.22 ,9262302916.86 ,391991120.29 
2016-08-23 00:00:00 UTC,582.00 ,9212472965.77 ,602216568.66 
2016-08-24 00:00:00 UTC,577.89 ,9148400141.82 ,366732500.45 
2016-08-25 00:00:00 UTC,576.12 ,9121223051.84 ,401309290.99 
2016-08-26 00:00:00 UTC,578.10 ,9153633133.99 ,338221514.61 
2016-08-27 00:00:00 UTC,568.58 ,9003730818.60 ,445311513.39 
2016-08-28 00:00:00 UTC,573.53 ,9083223370.04 ,339737295.89 
2016-08-29 00:00:00 UTC,572.51 ,9068122329.39 ,381390186.59 
2016-08-30 00:00:00 UTC,576.08 ,9125715540.48 ,414583282.42 
2016-08-31 00:00:00 UTC,571.76 ,9058256694.85 ,335483654.45 
2016-09-01 00:00:00 UTC,571.59 ,9056523459.60 ,356532608.26 
2016-09-02 00:00:00 UTC,573.96 ,9095188851.30 ,378500484.52 
2016-09-03 00:00:00 UTC,596.20 ,9448393429.68 ,561496914.79 
2016-09-04 00:00:00 UTC,608.69 ,9647700436.71 ,884434073.87 
2016-09-05 00:00:00 UTC,606.64 ,9616262727.20 ,618185193.01 
2016-09-06 00:00:00 UTC,610.68 ,9681336387.39 ,560341026.71 
2016-09-07 00:00:00 UTC,614.33 ,9740198080.12 ,597124132.72 
2016-09-08 00:00:00 UTC,625.47 ,9917920559.61 ,1600702238.59 
2016-09-09 00:00:00 UTC,621.91 ,9862631720.70 ,850137524.77 
2016-09-10 00:00:00 UTC,623.06 ,9881939361.40 ,586796232.55 
2016-09-11 00:00:00 UTC,605.32 ,9601743135.43 ,1228662231.03 
2016-09-12 00:00:00 UTC,605.83 ,9611117069.22 ,973866198.69 
2016-09-13 00:00:00 UTC,606.65 ,9625199430.60 ,699782155.29 
2016-09-14 00:00:00 UTC,608.43 ,9654573079.50 ,619105285.98 
2016-09-15 00:00:00 UTC,605.58 ,9610607638.99 ,549080254.73 
2016-09-16 00:00:00 UTC,606.55 ,9627042762.31 ,546585886.13 
2016-09-17 00:00:00 UTC,605.34 ,9609021664.31 ,531090439.79 
2016-09-18 00:00:00 UTC,608.80 ,9664864143.00 ,1306045902.14 
2016-09-19 00:00:00 UTC,608.62 ,9663034352.09 ,1272958790.41 
2016-09-20 00:00:00 UTC,607.77 ,9650615110.18 ,953214316.45 
2016-09-21 00:00:00 UTC,595.84 ,9462412679.83 ,1589139471.13 
2016-09-22 00:00:00 UTC,594.96 ,9449414102.32 ,994983745.48 
2016-09-23 00:00:00 UTC,601.89 ,9560527881.96 ,1471656057.20 
2016-09-24 00:00:00 UTC,601.27 ,9551877467.34 ,1136053862.18 
2016-09-25 00:00:00 UTC,599.31 ,9522044919.53 ,1074112052.88 
2016-09-26 00:00:00 UTC,606.10 ,9630957511.52 ,1917754354.09 
2016-09-27 00:00:00 UTC,604.21 ,9602128427.58 ,1448434854.02 
2016-09-28 00:00:00 UTC,603.55 ,9592874199.36 ,1023325384.74 
2016-09-29 00:00:00 UTC,604.64 ,9611116960.35 ,1291135796.18 
2016-09-30 00:00:00 UTC,608.26 ,9669703048.38 ,1177411408.07 
2016-10-01 00:00:00 UTC,614.06 ,9763087934.56 ,1673872374.03 
2016-10-02 00:00:00 UTC,610.36 ,9705298188.75 ,1018352266.66 
2016-10-03 00:00:00 UTC,611.96 ,9731860020.79 ,767820466.97 
2016-10-04 00:00:00 UTC,609.24 ,9689785072.17 ,817050996.29 
2016-10-05 00:00:00 UTC,611.64 ,9729061309.22 ,915039145.89 
2016-10-06 00:00:00 UTC,610.98 ,9719787549.60 ,714618920.42 
2016-10-07 00:00:00 UTC,616.22 ,9804216114.14 ,1104537956.21 
2016-10-08 00:00:00 UTC,616.53 ,9810492980.96 ,793016113.75 
2016-10-09 00:00:00 UTC,614.62 ,9781273121.41 ,901840112.44 
2016-10-10 00:00:00 UTC,614.31 ,9777010536.44 ,1274169412.98 
2016-10-11 00:00:00 UTC,640.70 ,10198278180.00 ,2996984110.28 
2016-10-12 00:00:00 UTC,635.62 ,10118464865.98 ,2475619341.37 
2016-10-13 00:00:00 UTC,634.62 ,10103624253.93 ,2099764690.77 
2016-10-14 00:00:00 UTC,638.18 ,10161283203.12 ,1671558094.25 
2016-10-15 00:00:00 UTC,637.21 ,10146912931.20 ,1644480561.89 
2016-10-16 00:00:00 UTC,640.19 ,10195309967.36 ,1454057375.20 
2016-10-17 00:00:00 UTC,637.48 ,10153229676.24 ,1187159912.92 
2016-10-18 00:00:00 UTC,635.47 ,10122263522.22 ,2024277148.46 
2016-10-19 00:00:00 UTC,628.44 ,10011295942.50 ,1955775379.93 
2016-10-20 00:00:00 UTC,628.54 ,10013934081.66 ,1803186001.04 
2016-10-21 00:00:00 UTC,629.72 ,10033936840.32 ,1283400177.49 
2016-10-22 00:00:00 UTC,652.09 ,10391486423.85 ,3522949282.81 
2016-10-23 00:00:00 UTC,649.63 ,10353442542.80 ,3643525162.78 
2016-10-24 00:00:00 UTC,648.77 ,10340849544.81 ,3212766801.21 
2016-10-25 00:00:00 UTC,652.63 ,10403520542.25 ,2499429907.05 
2016-10-26 00:00:00 UTC,673.42 ,10735427840.76 ,4850797702.73 
2016-10-27 00:00:00 UTC,683.37 ,10896021892.29 ,5041475157.29 
2016-10-28 00:00:00 UTC,687.56 ,10963463344.93 ,5069538565.89 
2016-10-29 00:00:00 UTC,715.41 ,11409389607.08 ,6838400543.30 
2016-10-30 00:00:00 UTC,697.28 ,11121149986.54 ,5824289996.15 
2016-10-31 00:00:00 UTC,698.58 ,11143032475.88 ,6861251336.35 
2016-11-01 00:00:00 UTC,729.20 ,11633474056.20 ,5882440878.97 
2016-11-02 00:00:00 UTC,734.16 ,11713747881.69 ,4549460043.38 
2016-11-03 00:00:00 UTC,686.06 ,10947521327.78 ,10469111039.38 
2016-11-04 00:00:00 UTC,702.11 ,11204614009.68 ,5929334120.52 
2016-11-05 00:00:00 UTC,704.02 ,11236368065.40 ,2146200087.78 
2016-11-06 00:00:00 UTC,712.13 ,11367022667.71 ,2676516223.71 
2016-11-07 00:00:00 UTC,706.09 ,11271922275.87 ,3299753094.29 
2016-11-08 00:00:00 UTC,708.94 ,11318680821.60 ,3071821253.36 
2016-11-09 00:00:00 UTC,721.18 ,11515479618.42 ,4364284007.67 
2016-11-10 00:00:00 UTC,713.21 ,11389753141.98 ,3237455965.92 
2016-11-11 00:00:00 UTC,715.64 ,11429941440.15 ,3576474207.69 
2016-11-12 00:00:00 UTC,703.76 ,11241603256.32 ,6291883753.81 
2016-11-13 00:00:00 UTC,702.35 ,11220193117.66 ,3720281492.58 
2016-11-14 00:00:00 UTC,705.55 ,11279469101.25 ,5335752435.40 
2016-11-15 00:00:00 UTC,712.16 ,11386521351.12 ,7530105088.63 
2016-11-16 00:00:00 UTC,740.90 ,11847684538.73 ,9936150861.14 
2016-11-17 00:00:00 UTC,738.48 ,11810455254.00 ,5475859342.76 
2016-11-18 00:00:00 UTC,748.43 ,11970910272.58 ,3987706064.67 
2016-11-19 00:00:00 UTC,750.41 ,12003962099.20 ,3235133019.05 
2016-11-20 00:00:00 UTC,728.37 ,11652611522.38 ,5039283039.97 
2016-11-21 00:00:00 UTC,736.50 ,11783996774.93 ,3192815797.46 
2016-11-22 00:00:00 UTC,748.12 ,11971109864.28 ,3267220913.65 
2016-11-23 00:00:00 UTC,741.17 ,11861151745.21 ,3775381682.63 
2016-11-24 00:00:00 UTC,736.75 ,11791975961.23 ,3798900330.48 
2016-11-25 00:00:00 UTC,738.20 ,11816670435.20 ,2481664641.76 
2016-11-26 00:00:00 UTC,732.73 ,11730463632.62 ,2391921659.31 
2016-11-27 00:00:00 UTC,727.76 ,11652161720.37 ,2688074106.34 
2016-11-28 00:00:00 UTC,731.84 ,11719038707.96 ,2451726073.74 
2016-11-29 00:00:00 UTC,731.81 ,11719891045.97 ,1904325475.82 
2016-11-30 00:00:00 UTC,742.36 ,11890119632.99 ,4489070914.74 
2016-12-01 00:00:00 UTC,753.06 ,12062849170.25 ,5522487160.40 
2016-12-02 00:00:00 UTC,771.17 ,12354385552.16 ,4613958357.97 
2016-12-03 00:00:00 UTC,764.83 ,12254501749.68 ,2869024714.23 
2016-12-04 00:00:00 UTC,766.37 ,12280532758.27 ,3517012111.83 
2016-12-05 00:00:00 UTC,752.24 ,12055567494.00 ,3552862904.94 
2016-12-06 00:00:00 UTC,758.69 ,12160418226.56 ,3256985152.14 
2016-12-07 00:00:00 UTC,763.91 ,12245767526.62 ,2603948961.37 
2016-12-08 00:00:00 UTC,768.67 ,12323570551.87 ,2683311953.25 
2016-12-09 00:00:00 UTC,769.84 ,12343519928.00 ,3111825855.13 
2016-12-10 00:00:00 UTC,773.13 ,12397466677.57 ,6551233315.76 
2016-12-11 00:00:00 UTC,768.23 ,12320826024.73 ,5508375144.40 
2016-12-12 00:00:00 UTC,778.43 ,12485927227.14 ,6313690793.84 
2016-12-13 00:00:00 UTC,778.22 ,12484153823.96 ,2821130580.12 
2016-12-14 00:00:00 UTC,775.89 ,12444714533.53 ,1558761070.83 
2016-12-15 00:00:00 UTC,775.57 ,12444351602.19 ,1345904094.11 
2016-12-16 00:00:00 UTC,781.34 ,12538210372.30 ,1764681181.26 
2016-12-17 00:00:00 UTC,788.88 ,12660596387.81 ,1759607152.19 
2016-12-18 00:00:00 UTC,788.44 ,12654965391.08 ,1469513205.19 
2016-12-19 00:00:00 UTC,790.12 ,12683371140.05 ,1102832366.95 
2016-12-20 00:00:00 UTC,799.72 ,12838925680.53 ,1894271979.55 
2016-12-21 00:00:00 UTC,826.62 ,13272429704.65 ,6050784065.74 
2016-12-22 00:00:00 UTC,859.37 ,13799864746.90 ,7952522425.20 
2016-12-23 00:00:00 UTC,917.10 ,14728698437.88 ,5647399305.62 
2016-12-24 00:00:00 UTC,891.68 ,14322006704.34 ,4642138992.14 
2016-12-25 00:00:00 UTC,894.34 ,14366519915.08 ,4022250326.35 
2016-12-26 00:00:00 UTC,902.61 ,14501002033.91 ,4809313197.63 
2016-12-27 00:00:00 UTC,929.12 ,14928671401.88 ,4597863955.07 
2016-12-28 00:00:00 UTC,977.14 ,15702309526.68 ,4906008701.84 
2016-12-29 00:00:00 UTC,971.72 ,15617018872.95 ,3796961161.09 
2016-12-30 00:00:00 UTC,960.93 ,15445427987.50 ,4380999912.18 
2016-12-31 00:00:00 UTC,966.57 ,15537921940.53 ,3381572989.48 
2017-01-01 00:00:00 UTC,998.05 ,16045986192.85 ,3470830329.61 
2017-01-02 00:00:00 UTC,1019.20 ,16387926824.93 ,4444828109.16 
2017-01-03 00:00:00 UTC,1035.53 ,16652715382.97 ,4399421326.95 
2017-01-04 00:00:00 UTC,1130.85 ,18187664239.85 ,8705359110.27 
2017-01-05 00:00:00 UTC,990.67 ,15934886737.50 ,12102750396.56 
2017-01-06 00:00:00 UTC,894.03 ,14382278476.69 ,10713248031.59 
2017-01-07 00:00:00 UTC,900.08 ,14481153594.45 ,7496626398.45 
2017-01-08 00:00:00 UTC,908.09 ,14611836820.13 ,4735054808.29 
2017-01-09 00:00:00 UTC,901.88 ,14513519375.29 ,4072687734.82 
2017-01-10 00:00:00 UTC,905.76 ,14577733897.53 ,3216810928.85 
2017-01-11 00:00:00 UTC,784.28 ,12624083564.88 ,5258603516.37 
2017-01-12 00:00:00 UTC,799.43 ,12869633173.26 ,3344901197.95 
2017-01-13 00:00:00 UTC,824.50 ,13274790985.98 ,1860269657.13 
2017-01-14 00:00:00 UTC,817.83 ,13169067953.75 ,1204479772.06 
2017-01-15 00:00:00 UTC,821.91 ,13236623006.07 ,923896735.42 
2017-01-16 00:00:00 UTC,828.31 ,13341392032.22 ,831361487.55 
2017-01-17 00:00:00 UTC,904.15 ,14564800038.02 ,1316827456.79 
2017-01-18 00:00:00 UTC,873.93 ,14079682756.12 ,1147970282.19 
2017-01-19 00:00:00 UTC,896.89 ,14451431614.25 ,875858520.40 
2017-01-20 00:00:00 UTC,891.46 ,14366002978.33 ,613796288.10 
2017-01-21 00:00:00 UTC,919.68 ,14822821174.63 ,683491208.34 
2017-01-22 00:00:00 UTC,918.78 ,14810403902.44 ,830201798.18 
2017-01-23 00:00:00 UTC,918.91 ,14814052397.81 ,467022882.86 
2017-01-24 00:00:00 UTC,885.79 ,14281760609.63 ,378666162.59 
2017-01-25 00:00:00 UTC,893.47 ,14407365094.07 ,381951425.92 
2017-01-26 00:00:00 UTC,915.36 ,14762033604.00 ,58349366.78 
2017-01-27 00:00:00 UTC,918.29 ,14811184892.89 ,49029317.21 
2017-01-28 00:00:00 UTC,920.25 ,14844529150.19 ,21882209.49 
2017-01-29 00:00:00 UTC,914.14 ,14747986190.02 ,20288320.82 
2017-01-30 00:00:00 UTC,920.99 ,14860100039.70 ,30166025.40 
2017-01-31 00:00:00 UTC,968.27 ,15624634422.41 ,101775253.24 
2017-02-01 00:00:00 UTC,986.57 ,15922459702.09 ,92784081.55 
2017-02-02 00:00:00 UTC,1008.40 ,16276789219.94 ,93269627.17 
2017-02-03 00:00:00 UTC,1015.44 ,16392262891.44 ,138411478.19 
2017-02-04 00:00:00 UTC,1033.63 ,16687723783.25 ,99014097.14 
2017-02-05 00:00:00 UTC,1016.93 ,16420090077.57 ,75284571.16 
2017-02-06 00:00:00 UTC,1024.51 ,16544150319.05 ,73413586.50 
2017-02-07 00:00:00 UTC,1051.50 ,16981015237.50 ,89525304.92 
2017-02-08 00:00:00 UTC,1055.30 ,17045265643.75 ,164316931.36 
2017-02-09 00:00:00 UTC,981.70 ,15858560740.50 ,333977588.24 
2017-02-10 00:00:00 UTC,992.11 ,16028562068.14 ,155061226.93 
2017-02-11 00:00:00 UTC,1010.95 ,16334579162.87 ,61189139.08 
2017-02-12 00:00:00 UTC,1000.52 ,16167938833.73 ,36448049.45 
2017-02-13 00:00:00 UTC,996.10 ,16098583564.76 ,75754126.52 
2017-02-14 00:00:00 UTC,1010.10 ,16326912555.99 ,79285701.70 
2017-02-15 00:00:00 UTC,1008.88 ,16308969767.02 ,38397960.04 
2017-02-16 00:00:00 UTC,1034.90 ,16731535006.80 ,66797083.39 
2017-02-17 00:00:00 UTC,1056.56 ,17083619844.00 ,93994063.11 
2017-02-18 00:00:00 UTC,1058.58 ,17118312229.52 ,55001149.21 
2017-02-19 00:00:00 UTC,1053.50 ,17037979881.75 ,37478366.70 
2017-02-20 00:00:00 UTC,1082.02 ,17500458951.96 ,55971656.68 
2017-02-21 00:00:00 UTC,1125.41 ,18202277765.49 ,157173668.25 
2017-02-22 00:00:00 UTC,1123.30 ,18168250822.13 ,99272532.80 
2017-02-23 00:00:00 UTC,1185.65 ,19176691563.45 ,132273779.09 
2017-02-24 00:00:00 UTC,1180.87 ,19108706913.12 ,303444815.37 
2017-02-25 00:00:00 UTC,1149.40 ,18601876715.07 ,118187068.15 
2017-02-26 00:00:00 UTC,1180.67 ,19110682514.33 ,89353606.54 
2017-02-27 00:00:00 UTC,1193.13 ,19314424735.21 ,87503104.90 
2017-02-28 00:00:00 UTC,1190.33 ,19271383899.15 ,139855221.84 
2017-03-01 00:00:00 UTC,1227.48 ,19875003126.77 ,105587214.84 
2017-03-02 00:00:00 UTC,1262.08 ,20437807786.70 ,174318244.92 
2017-03-03 00:00:00 UTC,1289.54 ,20884867165.51 ,152484577.44 
2017-03-04 00:00:00 UTC,1268.81 ,20551257963.73 ,121628867.96 
2017-03-05 00:00:00 UTC,1276.23 ,20673857896.13 ,62090177.88 
2017-03-06 00:00:00 UTC,1280.99 ,20753062038.10 ,65232264.87 
2017-03-07 00:00:00 UTC,1233.06 ,19978921138.29 ,213974224.54 
2017-03-08 00:00:00 UTC,1149.63 ,18629281761.83 ,248575333.39 
2017-03-09 00:00:00 UTC,1191.24 ,19305673114.12 ,149501332.43 
2017-03-10 00:00:00 UTC,1100.01 ,17829356645.96 ,417086882.87 
2017-03-11 00:00:00 UTC,1181.20 ,19147525540.53 ,169071412.55 
2017-03-12 00:00:00 UTC,1230.56 ,19950023304.00 ,104613431.44 
2017-03-13 00:00:00 UTC,1243.26 ,20158188044.32 ,131403644.09 
2017-03-14 00:00:00 UTC,1246.56 ,20214039431.75 ,86807305.13 
2017-03-15 00:00:00 UTC,1258.46 ,20409261728.96 ,72763975.29 
2017-03-16 00:00:00 UTC,1217.31 ,19743578282.65 ,137592935.41 
2017-03-17 00:00:00 UTC,1074.09 ,17423426593.32 ,283988947.72 
2017-03-18 00:00:00 UTC,961.96 ,15606390507.00 ,342885274.95 
2017-03-19 00:00:00 UTC,1023.49 ,16606689806.26 ,177388243.24 
2017-03-20 00:00:00 UTC,1036.33 ,16816818647.79 ,101975751.43 
2017-03-21 00:00:00 UTC,1112.70 ,18058074337.22 ,150015664.59 
2017-03-22 00:00:00 UTC,1039.84 ,16877645842.25 ,188848065.44 
2017-03-23 00:00:00 UTC,1029.14 ,16705852353.57 ,82048831.98 
2017-03-24 00:00:00 UTC,940.02 ,15261293153.47 ,161801850.34 
2017-03-25 00:00:00 UTC,965.27 ,15672767506.16 ,190451071.33 
2017-03-26 00:00:00 UTC,954.48 ,15499531724.03 ,130490540.38 
2017-03-27 00:00:00 UTC,1042.61 ,16932388062.89 ,138288339.03 
2017-03-28 00:00:00 UTC,1044.72 ,16968792612.80 ,127643560.29 
2017-03-29 00:00:00 UTC,1038.62 ,16871375654.37 ,121169066.49 
2017-03-30 00:00:00 UTC,1031.49 ,16757840043.71 ,102438849.92 
2017-03-31 00:00:00 UTC,1078.27 ,17519577833.29 ,133287124.43 
2017-04-01 00:00:00 UTC,1085.25 ,17634831646.54 ,87750426.90 
2017-04-02 00:00:00 UTC,1098.07 ,21833808421.12 ,80231506.35 
2017-04-03 00:00:00 UTC,1139.31 ,18517903140.19 ,131765236.04 
2017-04-04 00:00:00 UTC,1140.50 ,18539058629.56 ,108222974.27 
2017-04-05 00:00:00 UTC,1132.34 ,18408732920.44 ,87439620.02 
2017-04-06 00:00:00 UTC,1194.21 ,19416796070.10 ,128309277.22 
2017-04-07 00:00:00 UTC,1189.78 ,19347052264.05 ,90840184.05 
2017-04-08 00:00:00 UTC,1182.27 ,19227110119.60 ,43899666.21 
2017-04-09 00:00:00 UTC,1187.70 ,19316186631.36 ,41151425.52 
2017-04-10 00:00:00 UTC,1210.52 ,19691023824.75 ,76050218.06 
2017-04-11 00:00:00 UTC,1226.62 ,19955556306.92 ,78899688.76 
2017-04-12 00:00:00 UTC,1218.30 ,19822303422.03 ,83573376.82 
2017-04-13 00:00:00 UTC,1174.21 ,19106860359.41 ,131395672.09 
2017-04-14 00:00:00 UTC,1183.69 ,19263144684.95 ,92892227.90 
2017-04-15 00:00:00 UTC,1180.32 ,19210567706.90 ,53325277.00 
2017-04-16 00:00:00 UTC,1186.31 ,19310204918.47 ,36294382.38 
2017-04-17 00:00:00 UTC,1205.14 ,19618884439.90 ,83379623.41 
2017-04-18 00:00:00 UTC,1217.58 ,19823480859.00 ,85025813.90 
2017-04-19 00:00:00 UTC,1225.72 ,19958292470.90 ,71343829.94 
2017-04-20 00:00:00 UTC,1253.90 ,20419371472.85 ,112476255.65 
2017-04-21 00:00:00 UTC,1254.99 ,20439557226.73 ,91517340.72 
2017-04-22 00:00:00 UTC,1249.67 ,20355249795.00 ,84061246.82 
2017-04-23 00:00:00 UTC,1247.84 ,20327793187.52 ,84420564.21 
2017-04-24 00:00:00 UTC,1249.96 ,20364256790.69 ,70514448.30 
2017-04-25 00:00:00 UTC,1263.05 ,20579834197.13 ,93017240.90 
2017-04-26 00:00:00 UTC,1287.32 ,20977699422.84 ,121914930.78 
2017-04-27 00:00:00 UTC,1331.31 ,21697132034.38 ,134993633.38 
2017-04-28 00:00:00 UTC,1321.21 ,21534600390.46 ,161417797.38 
2017-04-29 00:00:00 UTC,1327.69 ,21643161383.06 ,86320647.34 
2017-04-30 00:00:00 UTC,1349.89 ,22007601314.79 ,86247238.96 
2017-05-01 00:00:00 UTC,1408.45 ,22964730936.13 ,217759983.72 
2017-05-02 00:00:00 UTC,1442.25 ,23518941607.88 ,189160669.70 
2017-05-03 00:00:00 UTC,1485.82 ,24231937589.44 ,206154588.92 
2017-05-04 00:00:00 UTC,1499.36 ,24455911024.00 ,335017412.62 
2017-05-05 00:00:00 UTC,1506.04 ,24567395211.12 ,324314593.00 
2017-05-06 00:00:00 UTC,1547.82 ,25252078563.53 ,135507234.10 
2017-05-07 00:00:00 UTC,1557.88 ,25419561546.56 ,149859388.43 
2017-05-08 00:00:00 UTC,1633.38 ,26655087385.50 ,276144904.85 
2017-05-09 00:00:00 UTC,1700.18 ,27748404857.44 ,383922543.25 
2017-05-10 00:00:00 UTC,1747.32 ,28521047690.94 ,288565639.42 
2017-05-11 00:00:00 UTC,1808.78 ,29527250348.07 ,313353159.73 
2017-05-12 00:00:00 UTC,1700.77 ,27767470033.96 ,248020430.18 
2017-05-13 00:00:00 UTC,1751.73 ,28602793979.76 ,246696636.63 
2017-05-14 00:00:00 UTC,1767.71 ,28867391787.52 ,124978733.01 
2017-05-15 00:00:00 UTC,1696.13 ,27702000821.75 ,231039670.31 
2017-05-16 00:00:00 UTC,1716.32 ,28034610160.91 ,218205145.66 
2017-05-17 00:00:00 UTC,1804.45 ,29477763646.63 ,271656160.36 
2017-05-18 00:00:00 UTC,1889.41 ,30868475119.01 ,230137778.82 
2017-05-19 00:00:00 UTC,1972.90 ,32237082949.22 ,279848678.08 
2017-05-20 00:00:00 UTC,2043.42 ,33393518554.50 ,274198303.32 
2017-05-21 00:00:00 UTC,2053.88 ,33568054937.08 ,264478153.80 
2017-05-22 00:00:00 UTC,2109.40 ,34479453631.10 ,580030832.79 
2017-05-23 00:00:00 UTC,2292.70 ,37479380943.13 ,389402023.74 
2017-05-24 00:00:00 UTC,2448.13 ,40025140034.10 ,555024432.82 
2017-05-25 00:00:00 UTC,2366.97 ,38704024228.25 ,889791512.27 
2017-05-26 00:00:00 UTC,2262.36 ,36997900173.00 ,716011543.96 
2017-05-27 00:00:00 UTC,2082.85 ,34066387966.50 ,683119789.13 
2017-05-28 00:00:00 UTC,2219.49 ,36305932627.50 ,401864331.33 
2017-05-29 00:00:00 UTC,2286.27 ,37402630788.11 ,312368211.92 
2017-05-30 00:00:00 UTC,2167.64 ,35466825282.32 ,335746190.67 
2017-05-31 00:00:00 UTC,2329.08 ,38113024210.00 ,416350458.72 
2017-06-01 00:00:00 UTC,2436.04 ,39868442921.87 ,438586633.52 
2017-06-02 00:00:00 UTC,2514.23 ,41152717323.67 ,292795886.85 
2017-06-03 00:00:00 UTC,2562.54 ,41949676689.00 ,304803966.18 
2017-06-04 00:00:00 UTC,2556.41 ,41854068527.99 ,254469613.92 
2017-06-05 00:00:00 UTC,2721.55 ,44563721217.19 ,334411829.52 
